season,date,game_key,ballpark,away_team,home_team,away_actual_runs,away_expected_runs,away_run_error,home_actual_runs,home_expected_runs,home_run_error,run_mae,actual_total_runs,expected_total_runs,total_run_error,total_abs_error,expected_run_diff,actual_run_diff,home_win_probability,predicted_winner,actual_winner,win_correct,favorite_probability_bucket,over_under_pick,actual_over_under_result,over_under_correct,handicap_pick,handicap_correct,season_phase
2026,2026-03-28,20260328WOHH0,대전,키움,한화,9.0,4.486,-4.514,10.0,4.784,-5.216,4.865,19.0,9.27,-9.73,9.73,0.298,1.0,0.5903,한화,한화,True,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-03-29,20260329HTSK0,문학,KIA,SSG,6.0,5.307,-0.693,11.0,5.1704,-5.8296,3.2613,17.0,10.4774,-6.5226,6.5226,-0.1367,5.0,0.5041,SSG,SSG,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-03-29,20260329KTLG0,잠실,KT,LG,6.0,5.4701,-0.5299,5.0,5.0268,0.0268,0.2784,11.0,10.4969,-0.5031,0.5031,-0.4432,-1.0,0.4428,KT,KT,True,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-03-29,20260329LTSS0,대구,롯데,삼성,6.0,5.2735,-0.7265,2.0,4.5144,2.5144,1.6205,8.0,9.7879,1.7879,1.7879,-0.7591,-4.0,0.3815,롯데,롯데,True,60~65%,오버,언더,False,삼성 +2.5,0.0,시즌 초반
2026,2026-03-29,20260329OBNC0,창원,두산,NC,9.0,4.6718,-4.3282,6.0,5.245,-0.755,2.5416,15.0,9.9168,-5.0832,5.0832,0.5732,-3.0,0.6425,NC,두산,False,60~65%,오버,오버,True,두산 +2.5,1.0,시즌 초반
2026,2026-03-29,20260329WOHH0,대전,키움,한화,4.0,5.5153,1.5153,10.0,5.2786,-4.7214,3.1183,14.0,10.7939,-3.2061,3.2061,-0.2367,6.0,0.484,키움,한화,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-03-31,20260331HTLG0,잠실,KIA,LG,7.0,5.3984,-1.6016,2.0,5.3984,3.3984,2.5,9.0,10.7968,1.7968,1.7968,0.0,-5.0,0.5315,LG,KIA,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-03-31,20260331KTHH0,대전,KT,한화,9.0,5.2232,-3.7768,4.0,5.2904,1.2904,2.5336,13.0,10.5136,-2.4864,2.4864,0.0672,-5.0,0.5449,한화,KT,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-03-31,20260331LTNC0,창원,롯데,NC,2.0,5.0512,3.0512,9.0,4.8552,-4.1448,3.598,11.0,9.9064,-1.0936,1.0936,-0.196,7.0,0.4922,롯데,NC,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-03-31,20260331WOSK0,문학,키움,SSG,3.0,5.199,2.199,9.0,5.4546,-3.5454,2.8722,12.0,10.6536,-1.3464,1.3464,0.2556,6.0,0.5821,SSG,SSG,True,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-04-01,20260401HTLG0,잠실,KIA,LG,2.0,5.7964,3.7964,7.0,4.9696,-2.0304,2.9134,9.0,10.7661,1.7661,1.7661,-0.8268,5.0,0.3688,KIA,LG,False,60~65%,오버,오버,True,LG +2.5,1.0,시즌 초반
2026,2026-04-01,20260401KTHH0,대전,KT,한화,14.0,5.2364,-8.7636,11.0,5.8086,-5.1914,6.9775,25.0,11.045,-13.955,13.955,0.5721,-3.0,0.6423,한화,KT,False,60~65%,오버,오버,True,KT +2.5,1.0,시즌 초반
2026,2026-04-01,20260401LTNC0,창원,롯데,NC,4.0,4.7176,0.7176,5.0,5.1028,0.1028,0.4102,9.0,9.8204,0.8204,0.8204,0.3852,1.0,0.6071,NC,NC,True,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-01,20260401OBSS0,대구,두산,삼성,3.0,5.9624,2.9624,13.0,5.0358,-7.9642,5.4633,16.0,10.9982,-5.0018,5.0018,-0.9266,10.0,0.3503,두산,삼성,False,60~65%,오버,오버,True,삼성 +2.5,1.0,시즌 초반
2026,2026-04-01,20260401WOSK0,문학,키움,SSG,11.0,5.5891,-5.4109,2.0,5.178,3.178,4.2945,13.0,10.7671,-2.2329,2.2329,-0.411,-9.0,0.4492,키움,키움,True,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-04-02,20260402HTLG0,잠실,KIA,LG,1.0,5.4776,4.4776,2.0,5.4776,3.4776,3.9776,3.0,10.9551,7.9551,7.9551,0.0,1.0,0.5315,LG,LG,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-02,20260402KTHH0,대전,KT,한화,13.0,5.2786,-7.7214,8.0,5.5153,-2.4847,5.103,21.0,10.7939,-10.2061,10.2061,0.2367,-5.0,0.5784,한화,KT,False,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-04-02,20260402LTNC0,창원,롯데,NC,4.0,4.7057,0.7057,8.0,5.1028,-2.8972,1.8014,12.0,9.8084,-2.1916,2.1916,0.3971,4.0,0.6094,NC,NC,True,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-02,20260402OBSS0,대구,두산,삼성,2.0,4.5769,2.5769,5.0,5.2856,0.2856,1.4312,7.0,9.8625,2.8625,2.8625,0.7086,3.0,0.6671,삼성,삼성,True,65% 이상,오버,언더,False,두산 +2.5,0.0,시즌 초반
2026,2026-04-02,20260402WOSK0,문학,키움,SSG,1.0,5.1944,4.1944,11.0,5.1401,-5.8599,5.0272,12.0,10.3345,-1.6655,1.6655,-0.0543,10.0,0.5206,SSG,SSG,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-03,20260403HHOB0,잠실,한화,두산,11.0,5.5585,-5.4415,6.0,5.5026,-0.4974,2.9694,17.0,11.0611,-5.9389,5.9389,-0.0559,-5.0,0.5203,두산,한화,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-03,20260403LGWO0,고척,LG,키움,2.0,5.3669,3.3669,5.0,5.3901,0.3901,1.8785,7.0,10.757,3.757,3.757,0.0231,3.0,0.5361,키움,키움,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-03,20260403NCHT0,광주,NC,KIA,5.0,5.0613,0.0613,2.0,4.7341,2.7341,1.3977,7.0,9.7954,2.7954,2.7954,-0.3272,-3.0,0.4659,NC,NC,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-03,20260403SKLT0,사직,SSG,롯데,17.0,5.2509,-11.7491,2.0,4.5844,2.5844,7.1667,19.0,9.8354,-9.1646,9.1646,-0.6665,-15.0,0.3992,SSG,SSG,True,60~65%,오버,오버,True,롯데 +2.5,0.0,시즌 초반
2026,2026-04-03,20260403SSKT0,수원,삼성,KT,2.0,5.0477,3.0477,1.0,5.6864,4.6864,3.8671,3.0,10.7341,7.7341,7.7341,0.6386,-1.0,0.6545,KT,삼성,False,65% 이상,오버,언더,False,삼성 +2.5,1.0,시즌 초반
2026,2026-04-04,20260404HHOB0,잠실,한화,두산,9.0,5.5585,-3.4415,3.0,5.5401,2.5401,2.9908,12.0,11.0986,-0.9014,0.9014,-0.0185,-6.0,0.5278,두산,한화,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-04,20260404LGWO0,고척,LG,키움,6.0,5.2968,-0.7032,4.0,5.7453,1.7453,1.2243,10.0,11.0421,1.0421,1.0421,0.4485,-2.0,0.6192,키움,LG,False,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-04,20260404NCHT0,광주,NC,KIA,6.0,5.2294,-0.7706,0.0,4.7611,4.7611,2.7658,6.0,9.9904,3.9904,3.9904,-0.4683,-6.0,0.4379,NC,NC,True,55~60%,오버,언더,False,관망,,시즌 초반
2026,2026-04-04,20260404SKLT0,사직,SSG,롯데,7.0,5.1542,-1.8458,6.0,4.7682,-1.2318,1.5388,13.0,9.9224,-3.0776,3.0776,-0.3859,-1.0,0.4542,SSG,SSG,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-04,20260404SSKT0,수원,삼성,KT,8.0,5.0033,-2.9967,6.0,5.0851,-0.9149,1.9558,14.0,10.0883,-3.9117,3.9117,0.0818,-2.0,0.5478,KT,삼성,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-05,20260405HHOB0,잠실,한화,두산,0.0,5.5585,5.5585,8.0,5.5474,-2.4526,4.0056,8.0,11.1059,3.1059,3.1059,-0.0111,8.0,0.5293,두산,두산,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-05,20260405LGWO0,고척,LG,키움,6.0,5.2814,-0.7186,5.0,5.7639,0.7639,0.7412,11.0,11.0454,0.0454,0.0454,0.4825,-1.0,0.6256,키움,LG,False,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-05,20260405NCHT0,광주,NC,KIA,0.0,5.6569,5.6569,3.0,4.5865,1.5865,3.6217,3.0,10.2434,7.2434,7.2434,-1.0704,3.0,0.3245,NC,KIA,False,65% 이상,오버,언더,False,KIA +2.5,1.0,시즌 초반
2026,2026-04-05,20260405SKLT0,사직,SSG,롯데,4.0,5.1542,1.1542,3.0,4.7839,1.7839,1.469,7.0,9.938,2.938,2.938,-0.3703,-1.0,0.4573,SSG,SSG,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-05,20260405SSKT0,수원,삼성,KT,0.0,5.0357,5.0357,2.0,5.4522,3.4522,4.2439,2.0,10.4879,8.4879,8.4879,0.4165,2.0,0.6131,KT,KT,True,60~65%,오버,언더,False,관망,,시즌 초반
2026,2026-04-07,20260407HHSK0,문학,한화,SSG,6.0,5.4972,-0.5028,2.0,5.0404,3.0404,1.7716,8.0,10.5376,2.5376,2.5376,-0.4569,-4.0,0.4401,한화,한화,True,55~60%,오버,언더,False,관망,,시즌 초반
2026,2026-04-07,20260407KTLT0,사직,KT,롯데,7.0,5.2863,-1.7137,3.0,4.9878,1.9878,1.8508,10.0,10.274,0.274,0.274,-0.2985,-4.0,0.4717,KT,KT,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-07,20260407LGNC0,창원,LG,NC,2.0,4.526,2.526,0.0,5.1303,5.1303,3.8282,2.0,9.6563,7.6563,7.6563,0.6043,-2.0,0.6482,NC,LG,False,60~65%,오버,언더,False,LG +2.5,1.0,시즌 초반
2026,2026-04-07,20260407SSHT0,광주,삼성,KIA,10.0,4.8999,-5.1001,3.0,4.4992,1.4992,3.2997,13.0,9.3992,-3.6008,3.6008,-0.4007,-7.0,0.4513,삼성,삼성,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-07,20260407WOOB0,잠실,키움,두산,5.0,5.4795,0.4795,2.0,5.7105,3.7105,2.095,7.0,11.19,4.19,4.19,0.231,-3.0,0.5773,두산,키움,False,55~60%,오버,언더,False,관망,,시즌 초반
2026,2026-04-08,20260408HHSK0,문학,한화,SSG,4.0,5.8232,1.8232,3.0,4.9909,1.9909,1.907,7.0,10.8141,3.8141,3.8141,-0.8323,-1.0,0.3677,한화,한화,True,60~65%,오버,언더,False,SSG +2.5,1.0,시즌 초반
2026,2026-04-08,20260408KTLT0,사직,KT,롯데,1.0,5.2312,4.2312,6.0,4.7244,-1.2756,2.7534,7.0,9.9556,2.9556,2.9556,-0.5068,5.0,0.4303,KT,롯데,False,55~60%,오버,언더,False,롯데 +2.5,1.0,시즌 초반
2026,2026-04-08,20260408LGNC0,창원,LG,NC,5.0,4.5482,-0.4518,4.0,5.0376,1.0376,0.7447,9.0,9.5858,0.5858,0.5858,0.4894,-1.0,0.6269,NC,LG,False,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-08,20260408SSHT0,광주,삼성,KIA,5.0,5.2815,0.2815,15.0,4.5283,-10.4717,5.3766,20.0,9.8097,-10.1903,10.1903,-0.7532,10.0,0.3826,삼성,KIA,False,60~65%,오버,오버,True,KIA +2.5,1.0,시즌 초반
2026,2026-04-08,20260408WOOB0,잠실,키움,두산,3.0,5.5412,2.5412,7.0,5.389,-1.611,2.0761,10.0,10.9302,0.9302,0.9302,-0.1522,4.0,0.501,두산,두산,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-10,20260410HTHH0,대전,KIA,한화,6.0,5.2934,-0.7066,5.0,5.6109,0.6109,0.6587,11.0,10.9043,-0.0957,0.0957,0.3175,-1.0,0.5941,한화,KIA,False,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-04-10,20260410LTWO0,고척,롯데,키움,3.0,5.7289,2.7289,1.0,5.5212,4.5212,3.6251,4.0,11.2501,7.2501,7.2501,-0.2077,-2.0,0.4898,롯데,롯데,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-10,20260410NCSS0,대구,NC,삼성,5.0,4.9893,-0.0107,8.0,4.8627,-3.1373,1.574,13.0,9.8521,-3.1479,3.1479,-0.1266,3.0,0.5061,삼성,삼성,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-10,20260410OBKT0,수원,두산,KT,8.0,4.6311,-3.3689,7.0,5.1153,-1.8847,2.6268,15.0,9.7464,-5.2536,5.2536,0.4842,-1.0,0.6259,KT,두산,False,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-10,20260410SKLG0,잠실,SSG,LG,2.0,5.1214,3.1214,10.0,4.8044,-5.1956,4.1585,12.0,9.9257,-2.0743,2.0743,-0.317,8.0,0.468,SSG,LG,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-11,20260411HTHH0,대전,KIA,한화,6.0,5.3306,-0.6694,5.0,5.6722,0.6722,0.6708,11.0,11.0028,0.0028,0.0028,0.3417,-1.0,0.5988,한화,KIA,False,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-04-11,20260411LTWO0,고척,롯데,키움,3.0,5.3323,2.3323,1.0,5.1033,4.1033,3.2178,4.0,10.4356,6.4356,6.4356,-0.2291,-2.0,0.4856,롯데,롯데,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-11,20260411NCSS0,대구,NC,삼성,4.0,5.0049,1.0049,5.0,4.8627,-0.1373,0.5711,9.0,9.8676,0.8676,0.8676,-0.1421,1.0,0.503,삼성,삼성,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-11,20260411OBKT0,수원,두산,KT,4.0,5.2136,1.2136,6.0,5.2307,-0.7693,0.9914,10.0,10.4442,0.4442,0.4442,0.0171,2.0,0.5349,KT,KT,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-11,20260411SKLG0,잠실,SSG,LG,3.0,4.9663,1.9663,4.0,5.0578,1.0578,1.512,7.0,10.024,3.024,3.024,0.0915,1.0,0.5497,LG,LG,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-12,20260412HTHH0,대전,KIA,한화,9.0,5.3683,-3.6317,3.0,5.6252,2.6252,3.1285,12.0,10.9935,-1.0065,1.0065,0.2569,-6.0,0.5823,한화,KIA,False,55~60%,오버,오버,True,관망,,시즌 초반
2026,2026-04-12,20260412LTWO0,고척,롯데,키움,0.0,5.1448,5.1448,2.0,4.7195,2.7195,3.9322,2.0,9.8643,7.8643,7.8643,-0.4253,2.0,0.4464,롯데,키움,False,55~60%,오버,언더,False,관망,,시즌 초반
2026,2026-04-12,20260412NCSS0,대구,NC,삼성,3.0,5.012,2.012,9.0,4.7436,-4.2564,3.1342,12.0,9.7557,-2.2443,2.2443,-0.2684,6.0,0.4777,NC,삼성,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-12,20260412OBKT0,수원,두산,KT,1.0,4.6399,3.6399,6.0,5.2307,-0.7693,2.2046,7.0,9.8705,2.8705,2.8705,0.5908,5.0,0.6457,KT,KT,True,60~65%,오버,언더,False,두산 +2.5,0.0,시즌 초반
2026,2026-04-12,20260412SKLG0,잠실,SSG,LG,1.0,5.0403,4.0403,9.0,5.0711,-3.9289,3.9846,10.0,10.1114,0.1114,0.1114,0.0308,8.0,0.5376,LG,LG,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-14,20260414KTNC0,창원,KT,NC,4.0,4.9613,0.9613,7.0,4.9264,-2.0736,1.5174,11.0,9.8876,-1.1124,1.1124,-0.0349,3.0,0.5245,NC,NC,True,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-14,20260414LTLG0,잠실,롯데,LG,1.0,4.4352,3.4352,2.0,5.0377,3.0377,3.2365,3.0,9.473,6.473,6.473,0.6025,1.0,0.6479,LG,LG,True,60~65%,오버,언더,False,롯데 +2.5,1.0,시즌 초반
2026,2026-04-14,20260414OBSK0,문학,두산,SSG,11.0,4.5145,-6.4855,3.0,5.477,2.477,4.4812,14.0,9.9915,-4.0085,4.0085,0.9625,-8.0,0.7107,SSG,두산,False,65% 이상,오버,오버,True,두산 +2.5,1.0,시즌 초반
2026,2026-04-14,20260414SSHH0,대전,삼성,한화,6.0,5.3154,-0.6846,5.0,5.9507,0.9507,0.8176,11.0,11.266,0.266,0.266,0.6353,-1.0,0.6539,한화,삼성,False,65% 이상,오버,오버,True,삼성 +2.5,1.0,시즌 초반
2026,2026-04-14,20260414WOHT0,광주,키움,KIA,2.0,4.6218,2.6218,6.0,5.0792,-0.9208,1.7713,8.0,9.701,1.701,1.701,0.4574,4.0,0.6209,KIA,KIA,True,60~65%,오버,언더,False,관망,,시즌 초반
2026,2026-04-15,20260415KTNC0,창원,KT,NC,10.0,5.0426,-4.9574,2.0,4.9582,2.9582,3.9578,12.0,10.0008,-1.9992,1.9992,-0.0843,-8.0,0.5146,NC,KT,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-15,20260415LTLG0,잠실,롯데,LG,2.0,4.4992,2.4992,0.0,5.1027,5.1027,3.801,2.0,9.6019,7.6019,7.6019,0.6034,-2.0,0.6481,LG,롯데,False,60~65%,오버,언더,False,롯데 +2.5,1.0,시즌 초반
2026,2026-04-15,20260415OBSK0,문학,두산,SSG,0.0,5.3497,5.3497,6.0,5.3471,-0.6529,3.0013,6.0,10.6968,4.6968,4.6968,-0.0026,6.0,0.531,SSG,SSG,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-15,20260415SSHH0,대전,삼성,한화,13.0,5.4236,-7.5764,5.0,5.955,0.955,4.2657,18.0,11.3787,-6.6213,6.6213,0.5314,-8.0,0.6348,한화,삼성,False,60~65%,오버,오버,True,삼성 +2.5,1.0,시즌 초반
2026,2026-04-15,20260415WOHT0,광주,키움,KIA,5.0,4.455,-0.545,7.0,5.1588,-1.8412,1.1931,12.0,9.6138,-2.3862,2.3862,0.7038,2.0,0.6662,KIA,KIA,True,65% 이상,오버,오버,True,키움 +2.5,1.0,시즌 초반
2026,2026-04-16,20260416KTNC0,창원,KT,NC,4.0,5.0159,1.0159,3.0,4.8146,1.8146,1.4152,7.0,9.8305,2.8305,2.8305,-0.2013,-1.0,0.4911,KT,KT,True,50~55%,오버,언더,False,관망,,시즌 초반
2026,2026-04-16,20260416LTLG0,잠실,롯데,LG,4.0,4.4992,0.4992,7.0,4.8716,-2.1284,1.3138,11.0,9.3709,-1.6291,1.6291,0.3724,3.0,0.6047,LG,LG,True,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-16,20260416OBSK0,문학,두산,SSG,1.0,4.7082,3.7082,2.0,5.3539,3.3539,3.531,3.0,10.0621,7.0621,7.0621,0.6457,1.0,0.6557,SSG,SSG,True,65% 이상,오버,언더,False,두산 +2.5,1.0,시즌 초반
2026,2026-04-16,20260416SSHH0,대전,삼성,한화,6.0,5.2985,-0.7015,1.0,5.9715,4.9715,2.8365,7.0,11.27,4.27,4.27,0.6731,-5.0,0.6607,한화,삼성,False,65% 이상,오버,언더,False,삼성 +2.5,1.0,시즌 초반
2026,2026-04-16,20260416WOHT0,광주,키움,KIA,1.0,4.459,3.459,5.0,5.1196,0.1196,1.7893,6.0,9.5787,3.5787,3.5787,0.6606,4.0,0.6584,KIA,KIA,True,65% 이상,오버,언더,False,키움 +2.5,0.0,시즌 초반
2026,2026-04-17,20260417HTOB0,잠실,KIA,두산,7.0,5.2457,-1.7543,3.0,4.604,1.604,1.6791,10.0,9.8497,-0.1503,0.1503,-0.6418,-4.0,0.404,KIA,KIA,True,55~60%,오버,오버,True,두산 +2.5,0.0,시즌 초반
2026,2026-04-17,20260417WOKT0,수원,키움,KT,0.0,4.7068,4.7068,5.0,5.1406,0.1406,2.4237,5.0,9.8474,4.8474,4.8474,0.4338,5.0,0.6164,KT,KT,True,60~65%,오버,언더,False,관망,,시즌 초반
2026,2026-04-18,20260418HHLT0,사직,한화,롯데,5.0,5.4374,0.4374,0.0,4.8267,4.8267,2.6321,5.0,10.2641,5.2641,5.2641,-0.6107,-5.0,0.41,한화,한화,True,55~60%,오버,언더,False,롯데 +2.5,0.0,시즌 초반
2026,2026-04-18,20260418HTOB0,잠실,KIA,두산,4.0,5.2475,1.2475,5.0,4.5841,-0.4159,0.8317,9.0,9.8316,0.8316,0.8316,-0.6633,1.0,0.3998,KIA,두산,False,60~65%,오버,오버,True,두산 +2.5,1.0,시즌 초반
2026,2026-04-18,20260418LGSS0,대구,LG,삼성,2.0,4.8166,2.8166,7.0,5.3113,-1.6887,2.2526,9.0,10.1279,1.1279,1.1279,0.4947,5.0,0.6279,삼성,삼성,True,60~65%,오버,오버,True,관망,,시즌 초반
2026,2026-04-18,20260418SKNC0,창원,SSG,NC,11.0,4.994,-6.006,3.0,4.8791,1.8791,3.9426,14.0,9.8732,-4.1268,4.1268,-0.1149,-8.0,0.5085,NC,SSG,False,50~55%,오버,오버,True,관망,,시즌 초반
2026,2026-04-18,20260418WOKT0,수원,키움,KT,2.0,4.75,2.75,4.0,5.3538,1.3538,2.0519,6.0,10.1038,4.1038,4.1038,0.6038,2.0,0.6481,KT,KT,True,60~65%,오버,언더,False,키움 +2.5,1.0,시즌 초반
2026,2026-04-19,20260419HHLT0,사직,한화,롯데,9.0,5.7926,-3.2074,1.0,4.8267,3.8267,3.5171,10.0,10.6193,0.6193,0.6193,-0.9659,-8.0,0.3432,한화,한화,True,65% 이상,오버,오버,True,롯데 +2.5,0.0,시즌 초반
2026,2026-04-19,20260419HTOB0,잠실,KIA,두산,3.0,5.2439,2.2439,6.0,4.5308,-1.4692,1.8565,9.0,9.7747,0.7747,0.7747,-0.7131,3.0,0.3903,KIA,두산,False,60~65%,오버,오버,True,두산 +2.5,1.0,시즌 중반
2026,2026-04-19,20260419LGSS0,대구,LG,삼성,5.0,4.613,-0.387,0.0,5.3113,5.3113,2.8492,5.0,9.9244,4.9244,4.9244,0.6983,-5.0,0.6652,삼성,LG,False,65% 이상,오버,언더,False,LG +2.5,1.0,시즌 중반
2026,2026-04-19,20260419SKNC0,창원,SSG,NC,2.0,5.1134,3.1134,9.0,4.919,-4.081,3.5972,11.0,10.0324,-0.9676,0.9676,-0.1944,7.0,0.4925,SSG,NC,False,50~55%,오버,오버,True,관망,,시즌 중반
2026,2026-04-19,20260419WOKT0,수원,키움,KT,3.0,4.8829,1.8829,1.0,5.2042,4.2042,3.0435,4.0,10.0871,6.0871,6.0871,0.3214,-2.0,0.5949,KT,키움,False,55~60%,오버,언더,False,관망,,시즌 중반
2026,2026-04-21,20260421HHLG0,잠실,한화,LG,5.0,5.2482,0.2482,6.0,4.9543,-1.0457,0.6469,11.0,10.2025,-0.7975,0.7975,-0.2938,1.0,0.4726,한화,LG,False,50~55%,오버,오버,True,관망,,시즌 중반
2026,2026-04-21,20260421HTKT0,수원,KIA,KT,5.0,4.6504,-0.3496,6.0,5.2555,-0.7445,0.547,11.0,9.906,-1.094,1.094,0.6051,1.0,0.6484,KT,KT,True,60~65%,오버,오버,True,KIA +2.5,1.0,시즌 중반
2026,2026-04-21,20260421NCWO0,고척,NC,키움,1.0,5.0903,4.0903,2.0,4.5091,2.5091,3.2997,3.0,9.5994,6.5994,6.5994,-0.5813,1.0,0.4157,NC,키움,False,55~60%,오버,언더,False,키움 +2.5,1.0,시즌 중반
2026,2026-04-21,20260421OBLT0,사직,두산,롯데,6.0,4.8601,-1.1399,2.0,4.9196,2.9196,2.0298,8.0,9.7798,1.7798,1.7798,0.0595,-4.0,0.5434,롯데,두산,False,50~55%,오버,언더,False,관망,,시즌 중반
2026,2026-04-21,20260421SKSS0,대구,SSG,삼성,5.0,5.2616,0.2616,4.0,5.1258,1.1258,0.6937,9.0,10.3874,1.3874,1.3874,-0.1358,-1.0,0.5043,삼성,SSG,False,50~55%,오버,오버,True,관망,,시즌 중반
2026,2026-04-22,20260422HHLG0,잠실,한화,LG,0.0,5.268,5.268,3.0,5.0625,2.0625,3.6653,3.0,10.3305,7.3305,7.3305,-0.2055,3.0,0.4903,한화,LG,False,50~55%,오버,언더,False,관망,,시즌 중반
2026,2026-04-22,20260422HTKT0,수원,KIA,KT,3.0,4.6185,1.6185,8.0,5.1518,-2.8482,2.2334,11.0,9.7704,-1.2296,1.2296,0.5333,5.0,0.6351,KT,KT,True,60~65%,오버,오버,True,KIA +2.5,0.0,시즌 중반
2026,2026-04-22,20260422NCWO0,고척,NC,키움,0.0,5.1273,5.1273,3.0,4.5192,1.5192,3.3233,3.0,9.6465,6.6465,6.6465,-0.6081,3.0,0.4105,NC,키움,False,55~60%,오버,언더,False,키움 +2.5,1.0,시즌 중반
2026,2026-04-22,20260422OBLT0,사직,두산,롯데,9.0,4.7777,-4.2223,1.0,4.8914,3.8914,4.0569,10.0,9.6691,-0.3309,0.3309,0.1138,-8.0,0.5541,롯데,두산,False,55~60%,오버,오버,True,관망,,시즌 중반
2026,2026-04-22,20260422SKSS0,대구,SSG,삼성,3.0,5.1826,2.1826,2.0,5.1118,3.1118,2.6472,5.0,10.2944,5.2944,5.2944,-0.0708,-1.0,0.5173,삼성,SSG,False,50~55%,오버,언더,False,관망,,시즌 중반
2026,2026-04-23,20260423HHLG0,잠실,한화,LG,8.0,5.1827,-2.8173,4.0,5.0069,1.0069,1.9121,12.0,10.1896,-1.8104,1.8104,-0.1757,-4.0,0.4963,한화,한화,True,50~55%,오버,오버,True,관망,,시즌 중반
2026,2026-04-23,20260423HTKT0,수원,KIA,KT,3.0,4.7089,1.7089,8.0,5.137,-2.863,2.2859,11.0,9.8458,-1.1542,1.1542,0.4281,5.0,0.6153,KT,KT,True,60~65%,오버,오버,True,관망,,시즌 중반
2026,2026-04-23,20260423NCWO0,고척,NC,키움,12.0,5.0372,-6.9628,2.0,4.6739,2.6739,4.8184,14.0,9.7112,-4.2888,4.2888,-0.3633,-10.0,0.4587,NC,NC,True,50~55%,오버,오버,True,관망,,시즌 중반
2026,2026-04-23,20260423OBLT0,사직,두산,롯데,1.0,5.0754,4.0754,6.0,4.6638,-1.3362,2.7058,7.0,9.7392,2.7392,2.7392,-0.4116,5.0,0.4491,두산,롯데,False,55~60%,오버,언더,False,관망,,시즌 중반
2026,2026-04-23,20260423SKSS0,대구,SSG,삼성,8.0,5.1826,-2.8174,2.0,5.0709,3.0709,2.9441,10.0,10.2535,0.2535,0.2535,-0.1118,-6.0,0.5091,삼성,SSG,False,50~55%,오버,오버,True,관망,,시즌 중반
2026,2026-04-24,20260424KTSK0,문학,KT,SSG,0.0,5.1206,5.1206,5.0,4.9715,-0.0285,2.5745,5.0,10.0921,5.0921,5.0921,-0.1491,5.0,0.5016,SSG,SSG,True,50~55%,오버,언더,False,관망,,시즌 중반
2026,2026-04-24,20260424LGOB0,잠실,LG,두산,4.0,4.8218,0.8218,1.0,4.5158,3.5158,2.1688,5.0,9.3376,4.3376,4.3376,-0.306,-3.0,0.4702,LG,LG,True,50~55%,오버,언더,False,관망,,시즌 중반
