game_id,date,team,opponent,home_away,status,result,score_team,score_opp,ballpark,cancellation_reason
20240914HHLT0_한화,2024-09-14,한화,롯데,A,Final,Loss,9.0,12.0,사직,
20240914HHLT0_롯데,2024-09-14,롯데,한화,H,Final,Win,12.0,9.0,사직,
20240914SSSK0_삼성,2024-09-14,삼성,SSG,A,Final,Loss,9.0,11.0,문학,
20240914SSSK0_SSG,2024-09-14,SSG,삼성,H,Final,Win,11.0,9.0,문학,
20240914KTOB0_KT,2024-09-14,KT,두산,A,Final,Loss,1.0,2.0,잠실,
20240914KTOB0_두산,2024-09-14,두산,KT,H,Final,Win,2.0,1.0,잠실,
20240914WOHT0_키움,2024-09-14,키움,KIA,A,Final,Loss,2.0,3.0,광주,
20240914WOHT0_KIA,2024-09-14,KIA,키움,H,Final,Win,3.0,2.0,광주,
20240914LGNC0_LG,2024-09-14,LG,NC,A,Final,Win,10.0,7.0,창원,
20240914LGNC0_NC,2024-09-14,NC,LG,H,Final,Loss,7.0,10.0,창원,
20240915HHLT0_한화,2024-09-15,한화,롯데,A,Final,Loss,9.0,16.0,사직,
20240915HHLT0_롯데,2024-09-15,롯데,한화,H,Final,Win,16.0,9.0,사직,
20240915SSSK0_삼성,2024-09-15,삼성,SSG,A,Final,Loss,9.0,14.0,문학,
20240915SSSK0_SSG,2024-09-15,SSG,삼성,H,Final,Win,14.0,9.0,문학,
20240915WOHT0_키움,2024-09-15,키움,KIA,A,Final,Win,10.0,5.0,광주,
20240915WOHT0_KIA,2024-09-15,KIA,키움,H,Final,Loss,5.0,10.0,광주,
20240915LGNC0_LG,2024-09-15,LG,NC,A,Final,Loss,1.0,4.0,창원,
20240915LGNC0_NC,2024-09-15,NC,LG,H,Final,Win,4.0,1.0,창원,
20240916WOOB0_키움,2024-09-16,키움,두산,A,Final,Loss,4.0,5.0,잠실,
20240916WOOB0_두산,2024-09-16,두산,키움,H,Final,Win,5.0,4.0,잠실,
20240916HTKT0_KIA,2024-09-16,KIA,KT,A,Final,Win,11.0,5.0,수원,
20240916HTKT0_KT,2024-09-16,KT,KIA,H,Final,Loss,5.0,11.0,수원,
20240917SSOB0_삼성,2024-09-17,삼성,두산,A,Final,Loss,4.0,8.0,잠실,
20240917SSOB0_두산,2024-09-17,두산,삼성,H,Final,Win,8.0,4.0,잠실,
20240917LGLT0_LG,2024-09-17,LG,롯데,A,Final,Loss,3.0,7.0,사직,
20240917LGLT0_롯데,2024-09-17,롯데,LG,H,Final,Win,7.0,3.0,사직,
20240917HTSK0_KIA,2024-09-17,KIA,SSG,A,Final,Loss,0.0,2.0,문학,
20240917HTSK0_SSG,2024-09-17,SSG,KIA,H,Final,Win,2.0,0.0,문학,
20240917HHNC0_한화,2024-09-17,한화,NC,A,Final,Win,4.0,1.0,창원,
20240917HHNC0_NC,2024-09-17,NC,한화,H,Final,Loss,1.0,4.0,창원,
20240917KTWO0_KT,2024-09-17,KT,키움,A,Final,Win,4.0,2.0,고척,
20240917KTWO0_키움,2024-09-17,키움,KT,H,Final,Loss,2.0,4.0,고척,
20240918LGLT0_LG,2024-09-18,LG,롯데,A,Final,Win,5.0,3.0,사직,
20240918LGLT0_롯데,2024-09-18,롯데,LG,H,Final,Loss,3.0,5.0,사직,
20240918SSKT0_삼성,2024-09-18,삼성,KT,A,Final,Win,8.0,6.0,수원,
20240918SSKT0_KT,2024-09-18,KT,삼성,H,Final,Loss,6.0,8.0,수원,
20240918HHNC0_한화,2024-09-18,한화,NC,A,Final,Loss,2.0,5.0,창원,
20240918HHNC0_NC,2024-09-18,NC,한화,H,Final,Win,5.0,2.0,창원,
20240919HTOB0_KIA,2024-09-19,KIA,두산,A,Final,Loss,4.0,9.0,잠실,
20240919HTOB0_두산,2024-09-19,두산,KIA,H,Final,Win,9.0,4.0,잠실,
20240919LGLT0_LG,2024-09-19,LG,롯데,A,Final,Win,7.0,4.0,사직,
20240919LGLT0_롯데,2024-09-19,롯데,LG,H,Final,Loss,4.0,7.0,사직,
20240919WOSK0_키움,2024-09-19,키움,SSG,A,Final,Loss,6.0,8.0,문학,
20240919WOSK0_SSG,2024-09-19,SSG,키움,H,Final,Win,8.0,6.0,문학,
20240919SSKT0_삼성,2024-09-19,삼성,KT,A,Final,Loss,5.0,12.0,수원,
20240919SSKT0_KT,2024-09-19,KT,삼성,H,Final,Win,12.0,5.0,수원,
20240919HHNC0_한화,2024-09-19,한화,NC,A,Final,Win,7.0,6.0,창원,
20240919HHNC0_NC,2024-09-19,NC,한화,H,Final,Loss,6.0,7.0,창원,
20240921OBLG1_두산,2024-09-21,두산,LG,A,Final,Win,14.0,7.0,잠실,
20240921OBLG1_LG,2024-09-21,LG,두산,H,Final,Loss,7.0,14.0,잠실,
20240921SKKT0_SSG,2024-09-21,SSG,KT,A,Final,Win,4.0,1.0,수원,
20240921SKKT0_KT,2024-09-21,KT,SSG,H,Final,Loss,1.0,4.0,수원,
20240921OBLG2_두산,2024-09-21,두산,LG,A,Final,Loss,0.0,2.0,잠실,
20240921OBLG2_LG,2024-09-21,LG,두산,H,Final,Win,2.0,0.0,잠실,
20240922LTHH0_롯데,2024-09-22,롯데,한화,A,Final,Loss,4.0,8.0,한밭,
20240922LTHH0_한화,2024-09-22,한화,롯데,H,Final,Win,8.0,4.0,한밭,
20240922OBLG0_두산,2024-09-22,두산,LG,A,Final,Loss,5.0,9.0,잠실,
20240922OBLG0_LG,2024-09-22,LG,두산,H,Final,Win,9.0,5.0,잠실,
20240922WOSS0_키움,2024-09-22,키움,삼성,A,Final,Loss,8.0,9.0,대구,
20240922WOSS0_삼성,2024-09-22,삼성,키움,H,Final,Win,9.0,8.0,대구,
20240922SKKT0_SSG,2024-09-22,SSG,KT,A,Final,Win,6.0,2.0,수원,
20240922SKKT0_KT,2024-09-22,KT,SSG,H,Final,Loss,2.0,6.0,수원,
20240923LTHH0_롯데,2024-09-23,롯데,한화,A,Final,Win,3.0,2.0,한밭,
20240923LTHH0_한화,2024-09-23,한화,롯데,H,Final,Loss,2.0,3.0,한밭,
20240923SKOB0_SSG,2024-09-23,SSG,두산,A,Final,Loss,4.0,8.0,잠실,
20240923SKOB0_두산,2024-09-23,두산,SSG,H,Final,Win,8.0,4.0,잠실,
20240923SSHT0_삼성,2024-09-23,삼성,KIA,A,Final,Loss,3.0,5.0,광주,
20240923SSHT0_KIA,2024-09-23,KIA,삼성,H,Final,Win,5.0,3.0,광주,
20240924NCOB0_NC,2024-09-24,NC,두산,A,Final,Loss,5.0,10.0,잠실,
20240924NCOB0_두산,2024-09-24,두산,NC,H,Final,Win,10.0,5.0,잠실,
20240924LGSK0_LG,2024-09-24,LG,SSG,A,Final,Win,14.0,5.0,문학,
20240924LGSK0_SSG,2024-09-24,SSG,LG,H,Final,Loss,5.0,14.0,문학,
20240924SSHT0_삼성,2024-09-24,삼성,KIA,A,Final,Loss,1.0,7.0,광주,
20240924SSHT0_KIA,2024-09-24,KIA,삼성,H,Final,Win,7.0,1.0,광주,
20240924LTKT0_롯데,2024-09-24,롯데,KT,A,Final,Loss,1.0,5.0,수원,
20240924LTKT0_KT,2024-09-24,KT,롯데,H,Final,Win,5.0,1.0,수원,
20240924HHWO0_한화,2024-09-24,한화,키움,A,Final,Loss,4.0,5.0,고척,
20240924HHWO0_키움,2024-09-24,키움,한화,H,Final,Win,5.0,4.0,고척,
20240925HHLG0_한화,2024-09-25,한화,LG,A,Final,Win,4.0,2.0,잠실,
20240925HHLG0_LG,2024-09-25,LG,한화,H,Final,Loss,2.0,4.0,잠실,
20240925WOSS0_키움,2024-09-25,키움,삼성,A,Final,Loss,3.0,6.0,대구,
20240925WOSS0_삼성,2024-09-25,삼성,키움,H,Final,Win,6.0,3.0,대구,
20240925LTHT0_롯데,2024-09-25,롯데,KIA,A,Final,Win,5.0,2.0,광주,
20240925LTHT0_KIA,2024-09-25,KIA,롯데,H,Final,Loss,2.0,5.0,광주,
20240925SKNC0_SSG,2024-09-25,SSG,NC,A,Final,Win,8.0,2.0,창원,
20240925SKNC0_NC,2024-09-25,NC,SSG,H,Final,Loss,2.0,8.0,창원,
20240926WOLG0_키움,2024-09-26,키움,LG,A,Final,Loss,3.0,6.0,잠실,
20240926WOLG0_LG,2024-09-26,LG,키움,H,Final,Win,6.0,3.0,잠실,
20240926OBLT0_두산,2024-09-26,두산,롯데,A,Final,Win,4.0,3.0,사직,
20240926OBLT0_롯데,2024-09-26,롯데,두산,H,Final,Loss,3.0,4.0,사직,
20240926SKNC0_SSG,2024-09-26,SSG,NC,A,Final,Win,10.0,1.0,창원,
20240926SKNC0_NC,2024-09-26,NC,SSG,H,Final,Loss,1.0,10.0,창원,
20240927HTHH0_KIA,2024-09-27,KIA,한화,A,Final,Loss,0.0,8.0,한밭,
20240927HTHH0_한화,2024-09-27,한화,KIA,H,Final,Win,8.0,0.0,한밭,
20240927NCLT0_NC,2024-09-27,NC,롯데,A,Final,Loss,6.0,13.0,사직,
20240927NCLT0_롯데,2024-09-27,롯데,NC,H,Final,Win,13.0,6.0,사직,
20240927WOKT0_키움,2024-09-27,키움,KT,A,Final,Loss,7.0,8.0,수원,
20240927WOKT0_KT,2024-09-27,KT,키움,H,Final,Win,8.0,7.0,수원,
20240928SKHH0_SSG,2024-09-28,SSG,한화,A,Final,Win,6.0,2.0,한밭,
20240928SKHH0_한화,2024-09-28,한화,SSG,H,Final,Loss,2.0,6.0,한밭,
20240928LGSS0_LG,2024-09-28,LG,삼성,A,Final,Win,11.0,4.0,대구,
20240928LGSS0_삼성,2024-09-28,삼성,LG,H,Final,Loss,4.0,11.0,대구,
20240928HTLT0_KIA,2024-09-28,KIA,롯데,A,Final,Win,12.0,8.0,사직,
20240928HTLT0_롯데,2024-09-28,롯데,KIA,H,Final,Loss,8.0,12.0,사직,
20240928WOKT0_키움,2024-09-28,키움,KT,A,Final,Loss,7.0,10.0,수원,
20240928WOKT0_KT,2024-09-28,KT,키움,H,Final,Win,10.0,7.0,수원,
20240928OBNC0_두산,2024-09-28,두산,NC,A,Final,Win,4.0,3.0,창원,
20240928OBNC0_NC,2024-09-28,NC,두산,H,Final,Loss,3.0,4.0,창원,
20240929NCHH0_NC,2024-09-29,NC,한화,A,Final,Win,7.0,2.0,한밭,
20240929NCHH0_한화,2024-09-29,한화,NC,H,Final,Loss,2.0,7.0,한밭,
20240930WOSK0_키움,2024-09-30,키움,SSG,A,Final,Loss,2.0,7.0,문학,
20240930WOSK0_SSG,2024-09-30,SSG,키움,H,Final,Win,7.0,2.0,문학,
20240930NCHT0_NC,2024-09-30,NC,KIA,A,Final,Loss,5.0,10.0,광주,
20240930NCHT0_KIA,2024-09-30,KIA,NC,H,Final,Win,10.0,5.0,광주,
20241001LTNC0_롯데,2024-10-01,롯데,NC,A,Final,Win,5.0,1.0,창원,
20241001LTNC0_NC,2024-10-01,NC,롯데,H,Final,Loss,1.0,5.0,창원,
20250322LTLG0_롯데,2025-03-22,롯데,LG,A,Final,Loss,2.0,12.0,잠실,
20250322LTLG0_LG,2025-03-22,LG,롯데,H,Final,Win,12.0,2.0,잠실,
20250322WOSS0_키움,2025-03-22,키움,삼성,A,Final,Loss,5.0,13.0,대구,
20250322WOSS0_삼성,2025-03-22,삼성,키움,H,Final,Win,13.0,5.0,대구,
20250322OBSK0_두산,2025-03-22,두산,SSG,A,Final,Loss,5.0,6.0,문학,
20250322OBSK0_SSG,2025-03-22,SSG,두산,H,Final,Win,6.0,5.0,문학,
20250322NCHT0_NC,2025-03-22,NC,KIA,A,Final,Loss,2.0,9.0,광주,
20250322NCHT0_KIA,2025-03-22,KIA,NC,H,Final,Win,9.0,2.0,광주,
20250322HHKT0_한화,2025-03-22,한화,KT,A,Final,Win,4.0,3.0,수원,
20250322HHKT0_KT,2025-03-22,KT,한화,H,Final,Loss,3.0,4.0,수원,
20250323LTLG0_롯데,2025-03-23,롯데,LG,A,Final,Loss,2.0,10.0,잠실,
20250323LTLG0_LG,2025-03-23,LG,롯데,H,Final,Win,10.0,2.0,잠실,
20250323WOSS0_키움,2025-03-23,키움,삼성,A,Final,Loss,7.0,11.0,대구,
20250323WOSS0_삼성,2025-03-23,삼성,키움,H,Final,Win,11.0,7.0,대구,
20250323OBSK0_두산,2025-03-23,두산,SSG,A,Final,Loss,2.0,5.0,문학,
20250323OBSK0_SSG,2025-03-23,SSG,두산,H,Final,Win,5.0,2.0,문학,
20250323NCHT0_NC,2025-03-23,NC,KIA,A,Final,Win,5.0,4.0,광주,
20250323NCHT0_KIA,2025-03-23,KIA,NC,H,Final,Loss,4.0,5.0,광주,
20250323HHKT0_한화,2025-03-23,한화,KT,A,Final,Loss,4.0,5.0,수원,
20250323HHKT0_KT,2025-03-23,KT,한화,H,Final,Win,5.0,4.0,수원,
20250325HHLG0_한화,2025-03-25,한화,LG,A,Final,Loss,0.0,5.0,잠실,
20250325HHLG0_LG,2025-03-25,LG,한화,H,Final,Win,5.0,0.0,잠실,
20250325NCSS0_NC,2025-03-25,NC,삼성,A,Final,Loss,5.0,14.0,대구,
20250325NCSS0_삼성,2025-03-25,삼성,NC,H,Final,Win,14.0,5.0,대구,
20250325LTSK0_롯데,2025-03-25,롯데,SSG,A,Final,Win,3.0,2.0,문학,
20250325LTSK0_SSG,2025-03-25,SSG,롯데,H,Final,Loss,2.0,3.0,문학,
20250325WOHT0_키움,2025-03-25,키움,KIA,A,Final,Loss,6.0,11.0,광주,
20250325WOHT0_KIA,2025-03-25,KIA,키움,H,Final,Win,11.0,6.0,광주,
20250325OBKT0_두산,2025-03-25,두산,KT,A,Final,Loss,3.0,8.0,수원,
20250325OBKT0_KT,2025-03-25,KT,두산,H,Final,Win,8.0,3.0,수원,
20250326HHLG0_한화,2025-03-26,한화,LG,A,Final,Loss,0.0,4.0,잠실,
20250326HHLG0_LG,2025-03-26,LG,한화,H,Final,Win,4.0,0.0,잠실,
20250326NCSS0_NC,2025-03-26,NC,삼성,A,Final,Win,8.0,6.0,대구,
20250326NCSS0_삼성,2025-03-26,삼성,NC,H,Final,Loss,6.0,8.0,대구,
20250326LTSK0_롯데,2025-03-26,롯데,SSG,A,Final,Loss,1.0,3.0,문학,
20250326LTSK0_SSG,2025-03-26,SSG,롯데,H,Final,Win,3.0,1.0,문학,
20250326WOHT0_키움,2025-03-26,키움,KIA,A,Final,Win,17.0,10.0,광주,
20250326WOHT0_KIA,2025-03-26,KIA,키움,H,Final,Loss,10.0,17.0,광주,
20250326OBKT0_두산,2025-03-26,두산,KT,A,Final,Win,3.0,2.0,수원,
20250326OBKT0_KT,2025-03-26,KT,두산,H,Final,Loss,2.0,3.0,수원,
20250327HHLG0_한화,2025-03-27,한화,LG,A,Final,Loss,1.0,2.0,잠실,
20250327HHLG0_LG,2025-03-27,LG,한화,H,Final,Win,2.0,1.0,잠실,
20250327NCSS0_NC,2025-03-27,NC,삼성,A,Final,Win,11.0,5.0,대구,
20250327NCSS0_삼성,2025-03-27,삼성,NC,H,Final,Loss,5.0,11.0,대구,
20250327LTSK0_롯데,2025-03-27,롯데,SSG,A,Final,Loss,2.0,5.0,문학,
20250327LTSK0_SSG,2025-03-27,SSG,롯데,H,Final,Win,5.0,2.0,문학,
20250327WOHT0_키움,2025-03-27,키움,KIA,A,Final,Win,5.0,3.0,광주,
20250327WOHT0_KIA,2025-03-27,KIA,키움,H,Final,Loss,3.0,5.0,광주,
20250327OBKT0_두산,2025-03-27,두산,KT,A,Final,Loss,3.0,4.0,수원,
20250327OBKT0_KT,2025-03-27,KT,두산,H,Final,Win,4.0,3.0,수원,
20250328SSOB0_삼성,2025-03-28,삼성,두산,A,Final,Loss,0.0,2.0,잠실,
20250328SSOB0_두산,2025-03-28,두산,삼성,H,Final,Win,2.0,0.0,잠실,
20250328KTLT0_KT,2025-03-28,KT,롯데,A,Final,Win,2.0,0.0,사직,
20250328KTLT0_롯데,2025-03-28,롯데,KT,H,Final,Loss,0.0,2.0,사직,
20250328LGNC0_LG,2025-03-28,LG,NC,A,Final,Win,8.0,4.0,창원,
20250328LGNC0_NC,2025-03-28,NC,LG,H,Final,Loss,4.0,8.0,창원,
20250328HTHH0_KIA,2025-03-28,KIA,한화,A,Final,Loss,2.0,7.0,대전,
20250328HTHH0_한화,2025-03-28,한화,KIA,H,Final,Win,7.0,2.0,대전,
20250328SKWO0_SSG,2025-03-28,SSG,키움,A,Final,Loss,3.0,9.0,고척,
20250328SKWO0_키움,2025-03-28,키움,SSG,H,Final,Win,9.0,3.0,고척,
20250329HTHH0_KIA,2025-03-29,KIA,한화,A,Final,Loss,4.0,5.0,대전,
20250329HTHH0_한화,2025-03-29,한화,KIA,H,Final,Win,5.0,4.0,대전,
20250329SKWO0_SSG,2025-03-29,SSG,키움,A,Final,Loss,1.0,3.0,고척,
20250329SKWO0_키움,2025-03-29,키움,SSG,H,Final,Win,3.0,1.0,고척,
20250329SSOB0_삼성,2025-03-29,삼성,두산,A,Final,Win,13.0,2.0,잠실,
20250329SSOB0_두산,2025-03-29,두산,삼성,H,Final,Loss,2.0,13.0,잠실,
20250329KTLT0_KT,2025-03-29,KT,롯데,A,Final,Loss,1.0,3.0,사직,
20250329KTLT0_롯데,2025-03-29,롯데,KT,H,Final,Win,3.0,1.0,사직,
20250329LGNC0_LG,2025-03-29,LG,NC,A,Final,Win,14.0,4.0,창원,
20250329LGNC0_NC,2025-03-29,NC,LG,H,Final,Loss,4.0,14.0,창원,
20250330SSOB0_삼성,2025-03-30,삼성,두산,A,Final,Win,3.0,2.0,잠실,
20250330SSOB0_두산,2025-03-30,두산,삼성,H,Final,Loss,2.0,3.0,잠실,
20250330HTHH0_KIA,2025-03-30,KIA,한화,A,Final,Win,5.0,3.0,대전,
20250330HTHH0_한화,2025-03-30,한화,KIA,H,Final,Loss,3.0,5.0,대전,
20250330SKWO0_SSG,2025-03-30,SSG,키움,A,Final,Win,8.0,2.0,고척,
20250330SKWO0_키움,2025-03-30,키움,SSG,H,Final,Loss,2.0,8.0,고척,
20250402WOOB0_키움,2025-04-02,키움,두산,A,Final,Loss,3.0,5.0,잠실,
20250402WOOB0_두산,2025-04-02,두산,키움,H,Final,Win,5.0,3.0,잠실,
20250402SSHT0_삼성,2025-04-02,삼성,KIA,A,Final,Win,4.0,2.0,광주,
20250402SSHT0_KIA,2025-04-02,KIA,삼성,H,Final,Loss,2.0,4.0,광주,
20250402LGKT0_LG,2025-04-02,LG,KT,A,Final,Loss,5.0,9.0,수원,
20250402LGKT0_KT,2025-04-02,KT,LG,H,Final,Win,9.0,5.0,수원,
20250402LTHH0_롯데,2025-04-02,롯데,한화,A,Final,Win,6.0,2.0,대전,
20250402LTHH0_한화,2025-04-02,한화,롯데,H,Final,Loss,2.0,6.0,대전,
20250403WOOB0_키움,2025-04-03,키움,두산,A,Final,Loss,1.0,6.0,잠실,
20250403WOOB0_두산,2025-04-03,두산,키움,H,Final,Win,6.0,1.0,잠실,
20250403SSHT0_삼성,2025-04-03,삼성,KIA,A,Final,Loss,1.0,3.0,광주,
20250403SSHT0_KIA,2025-04-03,KIA,삼성,H,Final,Win,3.0,1.0,광주,
20250403LGKT0_LG,2025-04-03,LG,KT,A,Final,Win,5.0,1.0,수원,
20250403LGKT0_KT,2025-04-03,KT,LG,H,Final,Loss,1.0,5.0,수원,
20250403LTHH0_롯데,2025-04-03,롯데,한화,A,Final,Win,4.0,2.0,대전,
20250403LTHH0_한화,2025-04-03,한화,롯데,H,Final,Loss,2.0,4.0,대전,
20250404HTLG0_KIA,2025-04-04,KIA,LG,A,Final,Loss,2.0,8.0,잠실,
20250404HTLG0_LG,2025-04-04,LG,KIA,H,Final,Win,8.0,2.0,잠실,
20250404HHSS0_한화,2025-04-04,한화,삼성,A,Final,Loss,0.0,5.0,대구,
20250404HHSS0_삼성,2025-04-04,삼성,한화,H,Final,Win,5.0,0.0,대구,
20250404OBLT0_두산,2025-04-04,두산,롯데,A,Final,Win,15.0,3.0,사직,
20250404OBLT0_롯데,2025-04-04,롯데,두산,H,Final,Loss,3.0,15.0,사직,
20250404KTSK0_KT,2025-04-04,KT,SSG,A,Final,Loss,2.0,3.0,문학,
20250404KTSK0_SSG,2025-04-04,SSG,KT,H,Final,Win,3.0,2.0,문학,
20250404NCWO0_NC,2025-04-04,NC,키움,A,Final,Loss,1.0,5.0,고척,
20250404NCWO0_키움,2025-04-04,키움,NC,H,Final,Win,5.0,1.0,고척,
20250405HHSS0_한화,2025-04-05,한화,삼성,A,Final,Win,7.0,6.0,대구,
20250405HHSS0_삼성,2025-04-05,삼성,한화,H,Final,Loss,6.0,7.0,대구,
20250405OBLT0_두산,2025-04-05,두산,롯데,A,Final,Loss,1.0,6.0,사직,
20250405OBLT0_롯데,2025-04-05,롯데,두산,H,Final,Win,6.0,1.0,사직,
20250405NCWO0_NC,2025-04-05,NC,키움,A,Final,Win,7.0,5.0,고척,
20250405NCWO0_키움,2025-04-05,키움,NC,H,Final,Loss,5.0,7.0,고척,
20250406HTLG0_KIA,2025-04-06,KIA,LG,A,Final,Loss,1.0,5.0,잠실,
20250406HTLG0_LG,2025-04-06,LG,KIA,H,Final,Win,5.0,1.0,잠실,
20250406HHSS0_한화,2025-04-06,한화,삼성,A,Final,Loss,0.0,10.0,대구,
20250406HHSS0_삼성,2025-04-06,삼성,한화,H,Final,Win,10.0,0.0,대구,
20250406OBLT0_두산,2025-04-06,두산,롯데,A,Final,Win,15.0,12.0,사직,
20250406OBLT0_롯데,2025-04-06,롯데,두산,H,Final,Loss,12.0,15.0,사직,
20250406KTSK0_KT,2025-04-06,KT,SSG,A,Final,Loss,0.0,1.0,문학,
20250406KTSK0_SSG,2025-04-06,SSG,KT,H,Final,Win,1.0,0.0,문학,
20250406NCWO0_NC,2025-04-06,NC,키움,A,Final,Win,8.0,2.0,고척,
20250406NCWO0_키움,2025-04-06,키움,NC,H,Final,Loss,2.0,8.0,고척,
20250408HHOB0_한화,2025-04-08,한화,두산,A,Final,Loss,5.0,6.0,잠실,
20250408HHOB0_두산,2025-04-08,두산,한화,H,Final,Win,6.0,5.0,잠실,
20250408SKSS0_SSG,2025-04-08,SSG,삼성,A,Final,Loss,3.0,7.0,대구,
20250408SKSS0_삼성,2025-04-08,삼성,SSG,H,Final,Win,7.0,3.0,대구,
20250408HTLT0_KIA,2025-04-08,KIA,롯데,A,Final,Win,5.0,4.0,사직,
20250408HTLT0_롯데,2025-04-08,롯데,KIA,H,Final,Loss,4.0,5.0,사직,
20250408NCKT0_NC,2025-04-08,NC,KT,A,Final,Loss,2.0,3.0,수원,
20250408NCKT0_KT,2025-04-08,KT,NC,H,Final,Win,3.0,2.0,수원,
20250408LGWO0_LG,2025-04-08,LG,키움,A,Final,Win,13.0,1.0,고척,
20250408LGWO0_키움,2025-04-08,키움,LG,H,Final,Loss,1.0,13.0,고척,
20250409HHOB0_한화,2025-04-09,한화,두산,A,Final,Win,5.0,4.0,잠실,
20250409HHOB0_두산,2025-04-09,두산,한화,H,Final,Loss,4.0,5.0,잠실,
20250409SKSS0_SSG,2025-04-09,SSG,삼성,A,Final,Win,3.0,1.0,대구,
20250409SKSS0_삼성,2025-04-09,삼성,SSG,H,Final,Loss,1.0,3.0,대구,
20250409HTLT0_KIA,2025-04-09,KIA,롯데,A,Final,Win,3.0,1.0,사직,
20250409HTLT0_롯데,2025-04-09,롯데,KIA,H,Final,Loss,1.0,3.0,사직,
20250409NCKT0_NC,2025-04-09,NC,KT,A,Final,Loss,1.0,4.0,수원,
20250409NCKT0_KT,2025-04-09,KT,NC,H,Final,Win,4.0,1.0,수원,
20250409LGWO0_LG,2025-04-09,LG,키움,A,Final,Loss,0.0,4.0,고척,
20250409LGWO0_키움,2025-04-09,키움,LG,H,Final,Win,4.0,0.0,고척,
20250410HHOB0_한화,2025-04-10,한화,두산,A,Final,Win,7.0,2.0,잠실,
20250410HHOB0_두산,2025-04-10,두산,한화,H,Final,Loss,2.0,7.0,잠실,
20250410SKSS0_SSG,2025-04-10,SSG,삼성,A,Final,Loss,2.0,3.0,대구,
20250410SKSS0_삼성,2025-04-10,삼성,SSG,H,Final,Win,3.0,2.0,대구,
20250410HTLT0_KIA,2025-04-10,KIA,롯데,A,Final,Loss,3.0,8.0,사직,
20250410HTLT0_롯데,2025-04-10,롯데,KIA,H,Final,Win,8.0,3.0,사직,
20250410NCKT0_NC,2025-04-10,NC,KT,A,Final,Win,7.0,0.0,수원,
20250410NCKT0_KT,2025-04-10,KT,NC,H,Final,Loss,0.0,7.0,수원,
20250410LGWO0_LG,2025-04-10,LG,키움,A,Final,Win,7.0,3.0,고척,
20250410LGWO0_키움,2025-04-10,키움,LG,H,Final,Loss,3.0,7.0,고척,
20250411OBLG0_두산,2025-04-11,두산,LG,A,Final,Loss,2.0,5.0,잠실,
20250411OBLG0_LG,2025-04-11,LG,두산,H,Final,Win,5.0,2.0,잠실,
20250411LTNC0_롯데,2025-04-11,롯데,NC,A,Final,Win,7.0,5.0,사직,
20250411LTNC0_NC,2025-04-11,NC,롯데,H,Final,Loss,5.0,7.0,사직,
20250411SKHT0_SSG,2025-04-11,SSG,KIA,A,Final,Win,9.0,3.0,광주,
20250411SKHT0_KIA,2025-04-11,KIA,SSG,H,Final,Loss,3.0,9.0,광주,
20250411SSKT0_삼성,2025-04-11,삼성,KT,A,Final,Loss,3.0,5.0,수원,
20250411SSKT0_KT,2025-04-11,KT,삼성,H,Final,Win,5.0,3.0,수원,
20250411WOHH0_키움,2025-04-11,키움,한화,A,Final,Loss,2.0,12.0,대전,
20250411WOHH0_한화,2025-04-11,한화,키움,H,Final,Win,12.0,2.0,대전,
20250412OBLG0_두산,2025-04-12,두산,LG,A,Final,Loss,0.0,4.0,잠실,
20250412OBLG0_LG,2025-04-12,LG,두산,H,Final,Win,4.0,0.0,잠실,
20250412LTNC0_롯데,2025-04-12,롯데,NC,A,Final,Win,2.0,0.0,사직,
20250412LTNC0_NC,2025-04-12,NC,롯데,H,Final,Loss,0.0,2.0,사직,
20250412WOHH0_키움,2025-04-12,키움,한화,A,Final,Win,6.0,2.0,대전,
20250412WOHH0_한화,2025-04-12,한화,키움,H,Final,Loss,2.0,6.0,대전,
20250413OBLG0_두산,2025-04-13,두산,LG,A,Final,Win,9.0,2.0,잠실,
20250413OBLG0_LG,2025-04-13,LG,두산,H,Final,Loss,2.0,9.0,잠실,
20250413LTNC0_롯데,2025-04-13,롯데,NC,A,Final,Loss,6.0,9.0,사직,
20250413LTNC0_NC,2025-04-13,NC,롯데,H,Final,Win,9.0,6.0,사직,
20250413SKHT0_SSG,2025-04-13,SSG,KIA,A,Final,Loss,5.0,11.0,광주,
20250413SKHT0_KIA,2025-04-13,KIA,SSG,H,Final,Win,11.0,5.0,광주,
20250413SSKT0_삼성,2025-04-13,삼성,KT,A,Final,Loss,5.0,6.0,수원,
20250413SSKT0_KT,2025-04-13,KT,삼성,H,Final,Win,6.0,5.0,수원,
20250413WOHH0_키움,2025-04-13,키움,한화,A,Final,Loss,1.0,7.0,대전,
20250413WOHH0_한화,2025-04-13,한화,키움,H,Final,Win,7.0,1.0,대전,
20250415SSLG0_삼성,2025-04-15,삼성,LG,A,Final,Loss,0.0,3.0,잠실,
20250415SSLG0_LG,2025-04-15,LG,삼성,H,Final,Win,3.0,0.0,잠실,
20250415WOLT0_키움,2025-04-15,키움,롯데,A,Final,Loss,6.0,8.0,사직,
20250415WOLT0_롯데,2025-04-15,롯데,키움,H,Final,Win,8.0,6.0,사직,
20250415HHSK0_한화,2025-04-15,한화,SSG,A,Final,Win,2.0,0.0,문학,
20250415HHSK0_SSG,2025-04-15,SSG,한화,H,Final,Loss,0.0,2.0,문학,
20250415KTHT0_KT,2025-04-15,KT,KIA,A,Final,Loss,0.0,1.0,광주,
