game_id,date,home_team,away_team,home_score,away_score,run_diff,total_runs,target_home_win,home_recent_runs_avg,away_recent_runs_avg,home_recent_allowed_avg,away_recent_allowed_avg,home_season_runs_avg,away_season_runs_avg,home_season_allowed_avg,away_season_allowed_avg,recent_runs_avg_gap,recent_allowed_avg_gap,season_runs_avg_gap,season_allowed_avg_gap,recent_run_diff_gap,season_run_diff_gap,home_recent_10_win_rate,away_recent_10_win_rate,recent_10_win_rate_gap,home_rest_days,away_rest_days,rest_days_gap,venue_win_rate_gap,elo_diff
20160424HHOB0,2016-04-24,두산,한화,5.0,1.0,4.0,6.0,1,6.0,4.0,3.6,6.0,5.5882,5.3333,4.9412,5.7778,2.0,2.4,0.2549,0.8366,4.4,1.0915,0.9,0.1,0.8,1.0,1.0,0.0,0.1556,157.7692
20160426HTHH0,2016-04-26,한화,KIA,4.0,2.0,2.0,6.0,1,3.6,6.8,6.2,6.2,5.0526,3.7778,5.5789,7.6667,-3.2,0.0,1.2749,2.0877,-3.2,3.3626,0.1,0.4,-0.3,2.0,2.0,0.0,0.3182,-82.4043
20160426LTKT0,2016-04-26,KT,롯데,2.0,1.0,1.0,3.0,1,7.2,7.2,6.2,9.0,4.8,5.75,4.65,3.15,0.0,2.8,-0.95,-1.5,2.8,-2.45,0.5,0.5,0.0,2.0,2.0,0.0,-0.6705,15.5852
20160426LGSS0,2016-04-26,삼성,LG,0.0,2.0,-2.0,2.0,0,5.0,4.0,5.2,7.6,5.9474,6.1111,5.7368,6.0,1.0,2.4,-0.1637,0.2632,3.4,0.0994,0.4,0.5,-0.1,2.0,2.0,0.0,-0.125,-1.4243
20160426WONC0,2016-04-26,NC,넥센,4.0,3.0,1.0,7.0,1,4.2,6.0,5.4,4.2,5.1053,5.2632,5.6842,4.4737,-1.8,-1.2,-0.1579,-1.2105,-3.0,-1.3684,0.5,0.4,0.1,2.0,2.0,0.0,0.4143,-13.7057
20160426SKOB0,2016-04-26,두산,SK,4.0,3.0,1.0,7.0,1,6.4,5.6,3.4,2.6,5.4444,4.6,4.8889,4.45,0.8,-0.8,0.8444,-0.4389,0.0,0.4056,0.9,0.8,0.1,2.0,2.0,0.0,-0.5,17.495
20160427LTKT0,2016-04-27,KT,롯데,0.0,4.0,-4.0,4.0,0,6.8,5.4,3.8,8.6,3.4286,5.5238,6.6667,3.1429,1.4,4.8,-2.0952,-3.5238,6.2,-5.619,0.5,0.5,0.0,1.0,1.0,0.0,-0.8333,34.6886
20160427SKOB0,2016-04-27,두산,SK,1.0,3.0,-2.0,4.0,0,4.6,4.4,3.2,3.2,5.4211,5.2381,4.5263,5.3333,0.2,0.0,0.183,0.807,0.2,0.99,0.9,0.7,0.2,1.0,1.0,0.0,-0.4697,36.4887
20160428HTHH0,2016-04-28,한화,KIA,3.0,2.0,1.0,5.0,1,3.6,7.0,4.6,6.6,5.25,6.1579,5.65,5.7368,-3.4,2.0,-0.9079,0.0868,-1.4,-0.8211,0.2,0.4,-0.2,2.0,2.0,0.0,0.2222,-57.7477
20160428LTKT0,2016-04-28,KT,롯데,3.0,8.0,-5.0,11.0,0,5.2,5.2,4.0,6.8,4.4545,5.4545,4.3636,3.0455,0.0,2.8,-1.0,-1.3182,2.8,-2.3182,0.4,0.5,-0.1,1.0,1.0,0.0,-0.6154,12.6984
20160428LGSS0,2016-04-28,삼성,LG,9.0,7.0,2.0,16.0,1,4.6,3.2,5.4,7.0,6.25,5.9474,5.6,6.3158,1.4,1.6,0.3026,0.7158,3.0,1.0184,0.4,0.5,-0.1,2.0,2.0,0.0,0.101,-21.3423
20160428WONC0,2016-04-28,NC,넥센,2.0,4.0,-2.0,6.0,0,4.4,6.4,4.8,3.2,5.2,5.2,5.85,4.5,-2.0,-1.6,0.0,-1.35,-3.6,-1.35,0.5,0.4,0.1,2.0,2.0,0.0,0.2614,7.0828
20160428SKOB0,2016-04-28,두산,SK,4.0,1.0,3.0,5.0,1,4.2,4.4,2.2,3.0,5.1,4.2727,4.5,4.2273,-0.2,0.8,0.8273,-0.2727,0.6,0.5545,0.8,0.7,0.1,1.0,1.0,0.0,-0.2143,14.396
20160429OBHT0,2016-04-29,KIA,두산,4.0,1.0,3.0,5.0,1,7.2,3.4,5.6,2.0,3.75,5.0,7.1,4.4762,3.8,-3.6,-1.25,-2.6238,0.2,-3.8738,0.4,0.8,-0.4,1.0,1.0,0.0,-0.1964,-118.8714
20160429KTLG0,2016-04-29,LG,KT,4.0,3.0,1.0,7.0,1,3.6,3.2,7.2,5.0,5.8,4.4348,6.2,4.2174,0.4,-2.2,1.3652,-1.9826,-1.8,-0.6174,0.5,0.4,0.1,1.0,1.0,0.0,0.3056,0.4933
20160429NCLT0,2016-04-29,롯데,NC,3.0,6.0,-3.0,9.0,0,5.4,3.2,6.4,4.6,5.2609,5.1429,3.087,5.7143,2.2,-1.8,0.118,2.6273,0.4,2.7453,0.6,0.5,0.1,1.0,1.0,0.0,0.0,6.9521
20160429SKWO0,2016-04-29,넥센,SK,3.0,4.0,-1.0,7.0,0,6.8,3.6,3.0,2.6,5.1429,4.3478,4.4286,4.1739,3.2,-0.4,0.795,-0.2547,2.8,0.5404,0.5,0.6,-0.1,1.0,1.0,0.0,-0.1944,-40.5431
20160429SSHH0,2016-04-29,한화,삼성,10.0,5.0,5.0,15.0,1,2.4,4.8,4.0,6.6,5.2381,6.0952,5.8571,5.619,-2.4,2.6,-0.8571,-0.2381,0.2,-1.0952,0.3,0.4,-0.1,1.0,1.0,0.0,-0.1364,-65.1873
20160430OBHT0,2016-04-30,KIA,두산,5.0,7.0,-2.0,12.0,0,7.0,3.0,4.4,2.4,4.0476,4.8182,7.0,4.5,4.0,-2.0,-0.7706,-2.5,2.0,-3.2706,0.4,0.7,-0.3,1.0,1.0,0.0,-0.0556,-92.2837
20160430KTLG0,2016-04-30,LG,KT,2.0,3.0,-1.0,5.0,0,4.0,1.6,5.8,4.6,5.6667,4.4583,6.0,4.3333,2.4,-1.2,1.2083,-1.6667,1.2,-0.4583,0.5,0.4,0.1,1.0,1.0,0.0,0.3778,20.4649
20160430NCLT0,2016-04-30,롯데,NC,1.0,8.0,-7.0,9.0,0,4.0,3.2,4.4,4.2,5.3333,5.0,3.1667,5.5909,0.8,-0.2,0.3333,2.4242,0.6,2.7576,0.5,0.5,0.0,1.0,1.0,0.0,0.0769,-13.4481
20160430SKWO0,2016-04-30,넥센,SK,1.0,5.0,-4.0,6.0,0,5.4,2.8,3.4,2.8,5.1364,4.5,4.2727,4.0417,2.6,-0.6,0.6364,-0.2311,2.0,0.4053,0.5,0.6,-0.1,1.0,1.0,0.0,-0.1778,-58.2198
20160430SSHH0,2016-04-30,한화,삼성,3.0,6.0,-3.0,9.0,0,4.0,5.2,3.4,6.0,5.2727,5.8636,5.7273,5.7273,-1.2,2.6,-0.5909,0.0,1.4,-0.5909,0.4,0.4,0.0,1.0,1.0,0.0,-0.0379,-41.4782
20160501OBHT0,2016-05-01,KIA,두산,1.0,4.0,-3.0,5.0,0,4.8,3.4,3.8,3.2,4.0,5.087,6.9545,4.3478,1.4,-0.6,-1.087,-2.6067,0.8,-3.6937,0.4,0.7,-0.3,1.0,1.0,0.0,-0.1556,-107.0929
20160501KTLG0,2016-05-01,LG,KT,4.0,2.0,2.0,6.0,1,4.0,2.2,3.6,3.8,5.5,4.32,5.9091,4.32,1.8,0.2,1.18,-1.5891,2.0,-0.4091,0.4,0.5,-0.1,1.0,1.0,0.0,0.3364,-0.7118
20160501NCLT0,2016-05-01,롯데,NC,2.0,5.0,-3.0,7.0,0,3.4,4.4,3.8,2.8,5.28,4.9565,3.08,5.4348,-1.0,-1.0,0.3235,2.3548,-2.0,2.6783,0.4,0.6,-0.2,1.0,1.0,0.0,0.0714,-32.6743
20160501SKWO0,2016-05-01,넥센,SK,11.0,1.0,10.0,12.0,1,2.8,3.2,4.0,2.6,4.9565,4.52,4.5652,3.96,-0.4,-1.4,0.4365,-0.6052,-1.8,-0.1687,0.4,0.7,-0.3,1.0,1.0,0.0,-0.2545,-74.8994
20160501SSHH0,2016-05-01,한화,삼성,9.0,8.0,1.0,17.0,1,4.2,5.2,4.0,4.4,5.3913,5.6957,5.8696,5.6957,-1.0,0.4,-0.3043,-0.1739,-0.6,-0.4783,0.4,0.5,-0.1,1.0,1.0,0.0,-0.0385,-59.1018
20160503LTHT0,2016-05-03,KIA,롯데,3.0,2.0,1.0,5.0,1,2.8,3.6,3.8,4.4,4.2174,4.6923,7.0,3.8462,-0.8,0.6,-0.4749,-3.1538,-0.2,-3.6288,0.3,0.3,0.0,2.0,2.0,0.0,-0.1364,-10.6347
20160503HHSK0,2016-05-03,SK,한화,2.0,7.0,-5.0,9.0,0,2.8,5.8,4.0,4.6,4.2692,5.1667,4.2308,5.8333,-3.0,0.6,-0.8974,1.6026,-2.4,0.7051,0.6,0.5,0.1,2.0,2.0,0.0,-0.1212,110.085
20160503WOSS0,2016-05-03,삼성,넥센,0.0,5.0,-5.0,5.0,0,5.6,4.4,6.2,3.2,5.5417,4.8333,5.5833,4.6667,1.2,-3.0,0.7083,-0.9167,-1.8,-0.2083,0.5,0.4,0.1,2.0,2.0,0.0,-0.3333,-23.6994
20160504LTHT0,2016-05-04,KIA,롯데,3.0,2.0,1.0,5.0,1,3.0,3.2,3.4,5.0,4.3333,5.5185,6.7917,2.8889,-0.2,1.6,-1.1852,-3.9028,1.4,-5.088,0.4,0.3,0.1,1.0,1.0,0.0,-0.4773,9.9773
20160504NCKT0,2016-05-04,KT,NC,6.0,8.0,-2.0,14.0,0,2.2,5.0,4.4,2.6,4.3846,4.7917,4.3077,5.9167,-2.8,-1.8,-0.4071,1.609,-4.6,1.2019,0.5,0.6,-0.1,3.0,3.0,0.0,-0.0381,-39.3736
20160504OBLG0,2016-05-04,LG,두산,1.0,17.0,-16.0,18.0,0,3.8,3.4,3.4,2.8,5.5217,5.3333,6.0,4.2917,0.4,-0.6,0.1884,-1.7083,-0.2,-1.5199,0.5,0.7,-0.2,3.0,3.0,0.0,-0.2727,-79.727
20160504HHSK0,2016-05-04,SK,한화,5.0,1.0,4.0,6.0,1,2.6,6.4,5.2,4.6,4.4815,5.08,3.8889,5.84,-3.8,-0.6,-0.5985,1.9511,-4.4,1.3526,0.5,0.6,-0.1,1.0,1.0,0.0,0.1458,83.9518
20160504WOSS0,2016-05-04,삼성,넥센,3.0,6.0,-3.0,9.0,0,5.6,4.8,6.8,2.4,5.4,4.84,5.48,4.52,0.8,-4.4,0.56,-0.96,-3.6,-0.4,0.4,0.5,-0.1,1.0,1.0,0.0,-0.3916,-42.3373
20160505LTHT0,2016-05-05,KIA,롯데,17.0,1.0,16.0,18.0,1,3.2,2.0,3.2,5.0,4.2,5.5714,6.72,3.0714,1.2,1.8,-1.3714,-3.6486,3.0,-5.02,0.5,0.2,0.3,1.0,1.0,0.0,-0.4423,29.4031
20160505NCKT0,2016-05-05,KT,NC,2.0,15.0,-13.0,17.0,0,3.4,5.8,5.2,3.2,4.8519,4.92,4.1852,5.96,-2.4,-2.0,-0.0681,1.7748,-4.4,1.7067,0.4,0.7,-0.3,1.0,1.0,0.0,-0.0333,-57.1167
20160505OBLG0,2016-05-05,LG,두산,8.0,7.0,1.0,15.0,1,3.6,6.6,6.8,2.4,5.375,5.2,6.375,4.32,-3.0,-4.4,0.175,-2.055,-7.4,-1.88,0.4,0.8,-0.4,1.0,1.0,0.0,-0.25,-95.2164
20160505HHSK0,2016-05-05,SK,한화,19.0,6.0,13.0,25.0,1,3.4,6.0,4.6,5.2,4.8571,5.0769,3.8214,5.6923,-2.6,0.6,-0.2198,1.8709,-2.0,1.6511,0.6,0.5,0.1,1.0,1.0,0.0,0.1267,99.2111
20160505WOSS0,2016-05-05,삼성,넥센,5.0,2.0,3.0,7.0,1,4.4,5.2,6.6,2.6,5.2308,5.3846,5.9231,4.5769,-0.8,-4.0,-0.1538,-1.3462,-4.8,-1.5,0.3,0.6,-0.3,1.0,1.0,0.0,-0.4405,-59.9121
20160506HTWO0,2016-05-06,넥센,KIA,15.0,6.0,9.0,21.0,1,5.0,5.8,2.8,3.2,5.3333,4.2692,4.5926,7.1923,-0.8,0.4,1.0641,2.5997,-0.4,3.6638,0.5,0.6,-0.1,1.0,1.0,0.0,0.2692,18.052
20160506HHKT0,2016-05-06,KT,한화,10.0,3.0,7.0,13.0,1,3.2,5.2,6.6,8.0,4.8929,5.0741,4.5714,5.6296,-2.0,1.4,-0.1812,1.0582,-0.6,0.877,0.3,0.5,-0.2,1.0,1.0,0.0,-0.1875,25.2042
20160506LGNC0,2016-05-06,NC,LG,13.0,2.0,11.0,15.0,1,8.4,3.8,2.8,6.4,4.8077,5.56,6.2308,6.24,4.6,3.6,-0.7523,0.0092,8.2,-0.7431,0.7,0.5,0.2,1.0,1.0,0.0,0.0556,32.3574
20160506SKSS0,2016-05-06,삼성,SK,5.0,4.0,1.0,9.0,1,4.4,6.4,5.0,5.2,5.2963,5.1379,5.7037,3.7586,-2.0,0.2,0.1584,-1.9451,-1.8,-1.7867,0.4,0.6,-0.2,1.0,1.0,0.0,-0.0839,-82.5344
20160506LTOB0,2016-05-06,두산,롯데,0.0,7.0,-7.0,7.0,0,7.2,1.6,3.8,7.2,5.5769,5.3793,4.3846,3.2069,5.6,3.4,0.1976,-1.1777,9.0,-0.9801,0.7,0.2,0.5,1.0,1.0,0.0,-0.1758,134.727
20160507HTWO0,2016-05-07,넥센,KIA,4.0,3.0,1.0,7.0,1,7.8,6.0,3.0,4.8,5.3571,4.2222,4.5357,7.2963,1.8,1.8,1.1349,2.7606,3.6,3.8955,0.5,0.5,0.0,1.0,1.0,0.0,0.3242,37.0138
20160507HHKT0,2016-05-07,KT,한화,17.0,10.0,7.0,27.0,1,4.6,5.2,6.4,8.8,4.8276,5.0,4.5517,5.6429,-0.6,2.4,-0.1724,1.0911,1.8,0.9187,0.3,0.5,-0.2,1.0,1.0,0.0,-0.1725,43.7559
20160507LGNC0,2016-05-07,NC,LG,4.0,1.0,3.0,5.0,1,9.8,3.4,2.6,8.4,4.6667,6.0,6.1481,6.3846,6.4,5.8,-1.3333,0.2365,12.2,-1.0969,0.7,0.5,0.2,1.0,1.0,0.0,-0.0385,50.5002
20160507SKSS0,2016-05-07,삼성,SK,3.0,6.0,-3.0,9.0,0,4.2,6.2,5.2,6.0,5.2857,5.1,5.5,3.6667,-2.0,0.8,0.1857,-1.8333,-1.2,-1.6476,0.5,0.5,0.0,1.0,1.0,0.0,-0.0833,-57.8707
20160507LTOB0,2016-05-07,두산,롯데,0.0,5.0,-5.0,5.0,0,7.0,2.8,4.4,5.6,5.5185,5.2,4.3333,3.2667,4.2,1.2,0.3185,-1.0667,5.4,-0.7481,0.6,0.3,0.3,1.0,1.0,0.0,-0.0952,107.3381
20160508HTWO0,2016-05-08,넥센,KIA,7.0,6.0,1.0,13.0,1,6.4,6.4,3.4,4.8,5.4138,4.4286,4.6552,7.6429,0.0,1.4,0.9852,2.9877,1.4,3.9729,0.6,0.4,0.2,1.0,1.0,0.0,0.3,54.8911
20160508HHKT0,2016-05-08,KT,한화,7.0,4.0,3.0,11.0,1,7.4,5.4,8.0,10.6,4.8667,5.1034,4.6333,5.6897,2.0,2.6,-0.2368,1.0563,4.6,0.8195,0.4,0.5,-0.1,1.0,1.0,0.0,-0.2222,61.2503
20160508LGNC0,2016-05-08,NC,LG,11.0,5.0,6.0,16.0,1,9.0,3.2,2.6,8.6,4.6786,6.037,6.3214,6.2963,5.8,6.0,-1.3585,-0.0251,11.8,-1.3836,0.8,0.5,0.3,1.0,1.0,0.0,-0.1169,67.6134
20160508SKSS0,2016-05-08,삼성,SK,8.0,7.0,1.0,15.0,1,3.2,7.2,4.6,4.4,5.6897,5.2903,5.6897,3.7097,-4.0,-0.2,0.3993,-1.98,-4.2,-1.5806,0.4,0.6,-0.2,1.0,1.0,0.0,-0.0821,-74.5699
20160508LTOB0,2016-05-08,두산,롯데,11.0,17.0,-6.0,28.0,0,5.6,3.4,4.4,4.6,5.5714,5.3871,4.3929,3.7097,2.2,0.2,0.1843,-0.6832,2.4,-0.4988,0.5,0.4,0.1,1.0,1.0,0.0,-0.025,81.3486
20160510SSLG0,2016-05-10,LG,삼성,3.0,9.0,-6.0,12.0,0,3.4,4.8,10.4,5.0,4.5714,5.9333,7.8929,4.0667,-1.4,-5.4,-1.3619,-3.8262,-6.8,-5.1881,0.4,0.5,-0.1,2.0,2.0,0.0,-0.4835,-6.2134
20160510OBSK0,2016-05-10,SK,두산,7.0,11.0,-4.0,18.0,0,8.2,7.0,4.6,7.6,4.1875,5.6552,5.8125,5.0345,1.2,3.0,-1.4677,-0.778,4.2,-2.2457,0.5,0.4,0.1,2.0,2.0,0.0,-0.4786,-0.0305
20160511KTHT0,2016-05-11,KIA,KT,8.0,3.0,5.0,11.0,1,7.0,8.4,5.8,8.0,5.4138,4.9677,5.7931,4.5806,-1.4,2.2,0.4461,-1.2125,0.8,-0.7664,0.4,0.4,0.0,3.0,3.0,0.0,-0.1282,-28.774
20160511SSLG0,2016-05-11,LG,삼성,16.0,2.0,14.0,18.0,1,3.8,6.0,8.8,4.4,5.7241,5.3871,6.1379,5.8387,-2.2,-4.4,0.337,-0.2992,-6.6,0.0378,0.3,0.5,-0.2,1.0,1.0,0.0,0.0333,-25.8558
20160511NCHH0,2016-05-11,한화,NC,6.0,5.0,1.0,11.0,1,4.8,10.2,11.6,3.2,5.3,5.1724,6.1333,6.4828,-5.4,-8.4,0.1276,0.3494,-13.8,0.477,0.4,0.9,-0.5,3.0,3.0,0.0,0.009,-151.0466
20160511OBSK0,2016-05-11,SK,두산,3.0,7.0,-4.0,10.0,0,8.6,5.8,6.6,8.8,5.1212,5.7333,3.6667,4.1667,2.8,2.2,-0.6121,0.5,5.0,-0.1121,0.5,0.5,0.0,1.0,1.0,0.0,-0.1165,-20.0288
20160511WOLT0,2016-05-11,롯데,넥센,2.0,16.0,-14.0,18.0,0,6.4,6.8,6.2,4.6,5.7812,5.5667,3.9062,5.1,-0.4,-1.6,0.2146,1.1937,-2.0,1.4083,0.4,0.7,-0.3,3.0,3.0,0.0,-0.0667,-53.6306
20160512KTHT0,2016-05-12,KIA,KT,10.0,6.0,4.0,16.0,1,8.0,7.8,6.0,8.0,4.4667,5.125,7.5333,4.625,0.2,2.0,-0.6583,-2.9083,2.2,-3.5667,0.5,0.4,0.1,1.0,1.0,0.0,-0.2637,-7.1214
20160512SSLG0,2016-05-12,LG,삼성,5.0,7.0,-2.0,12.0,0,5.4,5.4,7.8,7.2,5.7333,5.4688,6.2667,5.6875,0.0,-0.6,0.2646,-0.5792,-0.6,-0.3146,0.4,0.5,-0.1,1.0,1.0,0.0,-0.0333,-4.3701
20160512NCHH0,2016-05-12,한화,NC,1.0,12.0,-11.0,13.0,0,5.8,9.6,11.6,3.2,5.3548,5.1667,6.0968,6.5,-3.8,-8.4,0.1882,0.4032,-12.2,0.5914,0.4,0.8,-0.4,1.0,1.0,0.0,0.0714,-122.861
20160512OBSK0,2016-05-12,SK,두산,5.0,2.0,3.0,7.0,1,5.4,5.8,6.8,7.8,5.3235,5.5806,3.5882,4.2903,-0.4,1.0,-0.2571,0.7021,0.6,0.445,0.4,0.5,-0.1,1.0,1.0,0.0,-0.05,-38.8771
20160512WOLT0,2016-05-12,롯데,넥센,8.0,1.0,7.0,9.0,1,6.4,8.8,8.8,4.4,5.6667,5.5484,3.9394,5.0,-2.4,-4.4,0.1183,1.0606,-6.8,1.1789,0.3,0.7,-0.4,1.0,1.0,0.0,-0.125,-70.5676
20160513HHHT0,2016-05-13,KIA,한화,4.0,2.0,2.0,6.0,1,6.6,4.8,7.0,10.2,4.3548,5.4375,7.6774,6.3438,1.8,3.2,-1.0827,-1.3337,5.0,-2.4163,0.5,0.3,0.2,1.0,1.0,0.0,-0.0706,62.5291
20160513KTNC0,2016-05-13,NC,KT,4.0,5.0,-1.0,9.0,0,9.0,8.6,3.0,7.0,5.0645,5.0909,6.3226,4.5455,0.4,4.0,-0.0264,-1.7771,4.4,-1.8035,0.9,0.4,0.5,1.0,1.0,0.0,0.119,86.8287
20160513SKLG0,2016-05-13,LG,SK,2.0,1.0,1.0,3.0,1,6.0,5.6,6.6,6.2,5.7097,5.2857,6.1935,3.6286,0.4,-0.4,0.424,-2.565,0.0,-2.141,0.3,0.4,-0.1,1.0,1.0,0.0,-0.0714,-57.1991
20160513OBWO0,2016-05-13,넥센,두산,4.0,8.0,-4.0,12.0,0,8.6,6.2,5.0,7.4,5.4062,5.5312,4.9062,4.4062,2.4,2.4,-0.125,-0.5,4.8,-0.625,0.7,0.5,0.2,1.0,1.0,0.0,-0.0958,-14.963
20160513LTSS0,2016-05-13,삼성,롯데,8.0,14.0,-6.0,22.0,0,5.8,7.8,7.4,5.6,5.7273,5.7353,5.7576,3.9412,-2.0,-1.8,-0.008,-1.8164,-3.8,-1.8244,0.5,0.4,0.1,1.0,1.0,0.0,-0.1434,11.7945
20160514HHHT0,2016-05-14,KIA,한화,8.0,0.0,8.0,8.0,1,6.2,4.6,4.4,9.0,4.2812,5.5758,7.5625,6.2727,1.6,4.6,-1.2945,-1.2898,6.2,-2.5843,0.6,0.3,0.3,1.0,1.0,0.0,-0.3125,78.968
20160514KTNC0,2016-05-14,NC,KT,3.0,6.0,-3.0,9.0,0,7.2,7.6,3.6,7.2,5.2812,5.1765,6.2188,4.4118,-0.4,3.6,0.1048,-1.807,3.2,-1.7022,0.8,0.5,0.3,1.0,1.0,0.0,0.1128,61.9319
20160514SKLG0,2016-05-14,LG,SK,12.0,3.0,9.0,15.0,1,6.2,4.6,6.0,6.0,5.7188,5.2222,6.0938,3.6944,1.6,0.0,0.4965,-2.3993,1.6,-1.9028,0.4,0.4,0.0,1.0,1.0,0.0,-0.0039,-33.9358
20160514OBWO0,2016-05-14,넥센,두산,2.0,12.0,-10.0,14.0,0,6.4,7.8,5.4,7.2,5.3333,5.4242,5.1212,4.6364,-1.4,1.8,-0.0909,-0.4848,0.4,-0.5758,0.7,0.5,0.2,1.0,1.0,0.0,-0.0919,-34.1022
20160514LTSS0,2016-05-14,삼성,롯데,10.0,4.0,6.0,14.0,1,6.8,9.2,9.0,7.2,5.6765,5.9143,5.8824,3.8857,-2.4,-1.8,-0.2378,-1.9966,-4.2,-2.2345,0.5,0.5,0.0,1.0,1.0,0.0,-0.1928,-8.8842
20160515HHHT0,2016-05-15,KIA,한화,8.0,7.0,1.0,15.0,1,7.2,2.6,3.6,7.2,4.1515,5.5,7.5758,6.3235,4.6,3.6,-1.3485,-1.2522,8.2,-2.6007,0.7,0.2,0.5,1.0,1.0,0.0,-0.2972,94.499
20160515OBWO0,2016-05-15,넥센,두산,3.0,5.0,-2.0,8.0,0,6.0,8.0,7.2,4.2,5.4118,5.3529,4.6176,4.6471,-2.0,-3.0,0.0588,0.0294,-5.0,0.0882,0.6,0.5,0.1,1.0,1.0,0.0,0.2059,-52.1454
20160515LTSS0,2016-05-15,삼성,롯데,3.0,8.0,-5.0,11.0,0,7.2,9.0,8.4,9.2,5.7429,5.8889,5.8,3.8611,-1.8,0.8,-0.146,-1.9389,-1.0,-2.0849,0.6,0.5,0.1,1.0,1.0,0.0,-0.1813,11.6271
20160517HTOB0,2016-05-17,두산,KIA,4.0,3.0,1.0,7.0,1,6.8,7.6,3.4,3.6,5.3429,4.2353,4.6,7.5882,-0.8,0.2,1.1076,2.9882,-0.6,4.0958,0.5,0.7,-0.2,2.0,2.0,0.0,0.4375,65.9254
20160517LGKT0,2016-05-17,KT,LG,7.0,9.0,-2.0,16.0,0,5.4,7.6,5.8,4.4,5.3429,5.7576,4.6,6.1818,-2.2,-1.4,-0.4147,1.5818,-3.6,1.1671,0.5,0.4,0.1,3.0,3.0,0.0,-0.2702,0.012
20160517NCWO0,2016-05-17,넥센,NC,5.0,3.0,2.0,8.0,1,5.2,7.0,7.0,4.6,5.2286,5.3939,4.9143,6.2424,-1.8,-2.4,-0.1654,1.3281,-4.2,1.1628,0.5,0.7,-0.2,2.0,3.0,-1.0,0.462,-29.2384
20160517LTSK0,2016-05-17,SK,롯데,7.0,3.0,4.0,10.0,1,3.8,7.2,6.8,7.6,5.1622,5.8378,3.7297,3.8378,-3.4,0.8,-0.6757,0.1081,-2.6,-0.5676,0.4,0.6,-0.2,3.0,2.0,1.0,-0.0262,11.8515
20160517HHSS0,2016-05-17,삼성,한화,5.0,4.0,1.0,9.0,1,6.0,3.2,9.4,7.4,5.6667,5.4857,5.8333,6.2571,2.8,-2.0,0.181,0.4238,0.8,0.6048,0.6,0.1,0.5,2.0,2.0,0.0,0.0263,87.8662
20160518HTOB0,2016-05-18,두산,KIA,15.0,5.0,10.0,20.0,1,6.2,6.6,3.4,3.8,5.4444,4.2286,4.6389,7.5143,-0.4,0.4,1.2159,2.8754,0.0,4.0913,0.6,0.6,0.0,1.0,1.0,0.0,0.4706,82.1753
20160518LGKT0,2016-05-18,KT,LG,2.0,6.0,-4.0,8.0,0,5.4,8.8,6.8,4.0,5.3333,5.6471,4.8889,6.1765,-3.4,-2.8,-0.3137,1.2876,-6.2,0.9739,0.5,0.5,0.0,1.0,1.0,0.0,-0.25,-19.9887
20160518NCWO0,2016-05-18,넥센,NC,9.0,6.0,3.0,15.0,1,3.0,5.4,7.2,4.6,5.2222,5.4118,4.8611,6.1176,-2.4,-2.6,-0.1895,1.2565,-5.0,1.067,0.5,0.6,-0.1,1.0,1.0,0.0,0.4395,-7.5592
20160518LTSK0,2016-05-18,SK,롯데,5.0,3.0,2.0,8.0,1,3.8,7.4,5.2,5.8,5.1842,6.0789,3.8684,3.8684,-3.6,0.6,-0.8947,0.0,-3.0,-0.8947,0.4,0.6,-0.2,1.0,1.0,0.0,-0.0714,31.1695
20160518HHSS0,2016-05-18,삼성,한화,13.0,2.0,11.0,15.0,1,6.6,2.8,7.0,7.4,5.5946,5.6944,5.8108,6.1389,3.8,0.4,-0.0998,0.3281,4.2,0.2282,0.6,0.1,0.5,1.0,1.0,0.0,-0.0238,102.9134
20160519HTOB0,2016-05-19,두산,KIA,8.0,3.0,5.0,11.0,1,8.8,5.6,3.4,5.6,5.3514,4.1667,4.6757,7.6667,3.2,2.2,1.1847,2.991,5.4,4.1757,0.7,0.5,0.2,1.0,1.0,0.0,0.4444,97.5312
20160519LGKT0,2016-05-19,KT,LG,0.0,4.0,-4.0,4.0,0,5.2,6.8,6.4,4.0,5.2703,5.4857,4.973,6.1143,-1.6,-2.4,-0.2154,1.1413,-4.0,0.9259,0.5,0.5,0.0,1.0,1.0,0.0,-0.2325,-38.8393
20160519NCWO0,2016-05-19,넥센,NC,2.0,6.0,-4.0,8.0,0,4.6,5.6,6.8,5.2,5.1622,5.3714,4.8378,5.9429,-1.0,-1.6,-0.2093,1.105,-2.6,0.8958,0.6,0.5,0.1,1.0,1.0,0.0,0.369,12.8758
20160519LTSK0,2016-05-19,SK,롯데,3.0,4.0,-1.0,7.0,0,4.2,6.4,4.4,6.6,5.2051,6.1282,3.8205,3.8462,-2.2,2.2,-0.9231,0.0256,0.0,-0.8974,0.4,0.6,-0.2,1.0,1.0,0.0,-0.0692,49.38
20160519HHSS0,2016-05-19,삼성,한화,6.0,9.0,-3.0,15.0,0,7.8,3.0,6.4,7.6,5.5526,5.7027,5.7368,6.2162,4.8,1.2,-0.1501,0.4794,6.0,0.3293,0.6,0.1,0.5,1.0,1.0,0.0,0.0238,117.1566
20160520SKHT0,2016-05-20,KIA,SK,5.0,4.0,1.0,9.0,1,5.4,3.8,6.8,4.8,4.2973,5.125,7.6216,4.025,1.6,-2.0,-0.8277,-3.5966,-0.4,-4.4243,0.5,0.4,0.1,1.0,1.0,0.0,-0.2778,-29.9899
